slug	rank	id	frozen	link_form	asin	amazon_url	card_name	brand	maker_model	card_price	static_flags	amazon_title	amazon_price	amazon_stock	verdict	price_gap	seller_type	checked_at	judged_task	note
bonfire-sheet	1	zen-camps-sheet	1	amazonAsin	B08WRWRXJS	https://www.amazon.co.jp/dp/B08WRWRXJS	ZEN Camps 焚き火シート スパッタシート 95cm×60cm 防炎 耐火 耐熱 ブラック	ZEN		3582	OK	ZEN Camps 焚き火シート スパッタシート 焚き火台シート チクチクしない シリコン ブラック 黒 耐火 耐熱 防炎 防火 シート キャンプ 芝生保護【日本ブランド】	3980	in_stock(cart) 在庫あり。	ok	+11%	official	2026-09-22T06:03:39Z	campkit-20260921-50	50: dp B08WRWRXJS＝ZEN Camps 焚き火シート「95*60cm」変種（親 B0CC67RWYB・9 変種＝95*60/95*95/50*50 × 収納袋付/遮熱シートセット）・シリコン加工ガラス繊維・ブラック・¥3,980・ZEN Goods Store（ZEN Camps ブランドの運営名義とみなし official）・在庫あり。カード name（95cm×60cm ブラック）／楽天 zen-camps/black-sheet 単品（¥3,980）と一致
bonfire-sheet	2	sanroku-sheet	1	amazonAsin	B0CTG77JXB	https://www.amazon.co.jp/dp/B0CTG77JXB	山麓工房 焚き火シート 耐熱5層構造 瞬間耐熱1500℃ 撥水加工 スパッタシート チクチクしない	山麓工房		2980	OK	山麓工房 焚き火シート 極厚仕様 3層構造 【キャンパー監修】【耐熱試験済】 チクチクしない 焚火シート スパッタシート 焚き火台シート 撥水加工 耐熱 防炎 防火 芝生保護 無期限メーカー保証	3180	in_stock(cart) 残り10点 ご注文はお早めに 在庫状況 について	ok	+7%	official	2026-09-22T06:03:43Z	campkit-20260921-50	50: dp B0CTG77JXB＝山麓工房 焚き火シート 極厚仕様「ブラック70×70cm」変種（親 B0CYB2J6LQ・変種一覧はこの 1 件のみ・70×70cm 丸形・特殊ガラス繊維・5層構造）・¥3,180・【インボイス対応可】山麓工房 公式・残り10点。楽天 sanroku-sheet（同一商品ページ・軸 カラー 5 値＝ブラック 95×60cm ¥3,580／シルバー95×60cm／ブラック 70×70cm ¥3,180／シルバー 70×70cm／ブラック 50×50cm ¥2,980）の SKU black70-70（¥3,180）と同価格・同色・同サイズ＝同一商品の 70×70cm 変種。カード name・記事本文・比較表（size「記載なし」）はサイズを名指ししないので ok（楽天の既定 SKU は ブラック 95×60cm・カード ¥2,980 は 50×50cm の価格に一致＝台帳 L63 out_of_stock で別途）。dp の商品タイトルは「3層構造」だが親タイトル・箇条書きは「5層構造」（出品側の表記ゆれ）。サイズ違いを model_mismatch とすべきかは QUESTION 参照
bonfire-sheet	3	chillcamping-sheet	1	amazonAsin	B0B86W8MN3	https://www.amazon.co.jp/dp/B0B86W8MN3	ChillCamping 焚き火シート Lサイズ スパッタシート 耐熱 耐火 ブラック	ChillCamping		3980	OK	ChillCamping（チルキャンピング） 焚き火シート スパッタシート 焚き火台 キャンプ 耐熱 耐火 薪ストーブ アウトドア ブラック 黒	3980	in_stock(cart) 残り7点 ご注文はお早めに 在庫状況 について	ok	0%	official	2026-09-22T06:03:47Z	campkit-20260921-50	50: dp B0B86W8MN3＝ChillCamping 焚き火シート「Lサイズ（タイプA）」変種（親 B0BNK7P6F8・変種一覧はこの 1 件のみ）・ブラック・¥3,980・CHILL CAMPING STORE（ブランド運営名義＝official）・残り7点。カード name（Lサイズ ブラック）／楽天 64/タイプA（ロゴ中央）（¥3,980）とサイズ・タイプ・価格が一致
bonfire-sheet	4	hatome-sheet	1	none			焚き火シート スパッタシート ガラス繊維 ハトメ付き 不燃 L/M/Sサイズ	焚き火シート		840	-									
bonfire-sheet	5	futurefox-sheet	1	amazonAsin	B0CDFQR266	https://www.amazon.co.jp/dp/B0CDFQR266	FUTURE FOX 焚き火台シート ナバホ柄 ガラス繊維 連続使用耐熱温度250℃	FUTURE		3580	OK	FUTUREFOX ナバホ柄 焚き火シート たきび台シート 焚き火台シート ガラス繊維	3580	in_stock(cart) 在庫あり。 在庫状況 について	ok	0%	official	2026-09-22T06:03:50Z	campkit-20260921-50	50: dp B0CDFQR266＝FUTURE FOX ナバホ柄 焚き火シート「オリーブ」変種（親 B0CDFMK7X4・変種 オリーブ B0CDFQR266／カーキ B0B6878RN3）・メーカー型番 bonfire-sheet-olive・80×80cm・ガラス繊維・¥3,580・FUTURE FOX（official）・在庫あり。カード name／記事は色を名指ししない（楽天 futurefox の既定 SKU は カーキ ¥3,580＝Amazon の カーキ B0B6878RN3 相当・未照合）。モデル・価格は一致
bonfire-stand-beginner	1	irisohyama-st43	1	amazonUrl		https://amzn.to/4vWLoEk	＼初心者必見／ たき火台 キャンプ コンパクト アイリスオーヤマ たき火 バーベキューコンロ 折りたたみ式 レジャー 焚き火 グリル 軽量 ステンレス 調理 焼き 網 ミニ焚き火台 キャンプ アウトドア 1人用 2人用 BBQ TKB-ST43	たき火台	TKB-ST43	6570	short_url									
bonfire-stand-beginner	2	irisohyama-tp135	1	amazonUrl		https://amzn.to/4w2PXgk	＼初心者必見／焚き火三脚 焚き火 三脚 たき火スタンド アイリスオーヤマ 送料無料 トライポッド 焚火 たき火 キャンプ アウトドア レジャー バーベキュー BBQ コンパクト 収納 組立 簡単 アウトドア TKB-TP135	焚き火三脚	TKB-TP135	7180	short_url									
bonfire-stand-beginner	3	irisohyama-tb98	1	amazonUrl		https://amzn.to/4bk9TTG	【CAMPHACKで紹介されました！】＼初心者必見／焚き火テーブル 囲炉裏 焚き火 テーブル アイリスオーヤマ 送料無料 たき火 キャンプ アウトドア レジャー コンパクト 収納 キャンプ テーブル たき火台 キャンプ 焚き火 TKB-TB98	焚き火テーブル	TKB-TB98	14800	short_url									
bonfire-stand-beginner	4	trgr-takibi	1	amazonUrl		https://amzn.to/4yh4S8g	TRGR 焚き火台 コンロ バーベキューコンロ セット ソロ 1〜2人用 軽量 焚き火 焚火台 エントリーモデル 初心者 初めて キャンプグリーブ BBQコンロ グリル 折りたたみ コンパクト たき火台 万博	TRGR		22000	short_url									
bonfire-stand-beginner	5	bataran-j05	1	amazonUrl		https://amzn.to/4wL0XiE	焚き火台 焚火台 折りたたみ式 折り畳み BaTaRaN焚き火台 軽量 A4サイズ コンパクト キャンプ 焚火 ソロ ファミリー 初心者 ステンレス製 五徳付き 収納ケース付き (J05)	焚き火台	J05	3880	short_url									
bonfire-stand-solo	1	tokyocamp-takibidai	0	amazonAsin	B08CZWJ7P8	https://www.amazon.co.jp/dp/B08CZWJ7P8	TokyoCamp 焚き火台 軽量 ミニ ソロ コンパクト 折りたたみ式 ソロキャンプ ファミリーキャンプ	TokyoCamp		5980	OK	Tokyo Camp 焚き火台 折りたたみ式 A4収納 コンパクト 軽量985g ステンレス製 ソロキャンプ アウトドア バーベキューコンロ	5980	in_stock(cart) 在庫あり。	ok	0%	official	2026-09-21T22:36:14Z	campkit-20260921-90	90: seller_type 棚卸し（#56 第2弾・チャンク2）。販売元「TokyoCamp(正規販売店)」／dp ブランド欄 byline=Tokyo Camp・商品情報テーブル ブランド名=Tokyo Camp。経路①成立（自称「正規販売店」を除いた土台 TokyoCamp に英字2トークン Tokyo と Camp が順序どおり全て現れ、差は区切りの空白のみ＝一部一致ではない）。official 据え置き。
bonfire-stand-solo	2	onetigris-rocuboid-titanium	0	amazonAsin	B08V1J1DL3	https://www.amazon.co.jp/dp/B08V1J1DL3	OneTigris ROCUBOID Titanium チタン製ポケットストーブ ミニ焚き火台 軽量 コンパクト 折り畳み 収納バッグ付	OneTigris		4890	OK	OneTigris ROCUBOID ミニ焚き火台 ソロストーブ ウッドストーブ	5379	in_stock(cart) 在庫あり。 在庫状況 について	ok	+10%	marketplace	2026-09-21T22:36:18Z	campkit-20260921-90	90: seller_type 棚卸し（#56 第2弾・チャンク2）。★official→marketplace。販売元「OTG Camping Gear」／dp ブランド欄 byline=ONETIGRIS・商品情報テーブル ブランド名=ONETIGRIS（メーカー名 OneTigris）。経路①不成立（店舗名に ONETIGRIS が現れず、OTG が OneTigris の略称だと同定するのはページ外の知識）。経路②不成立（ページ内に法人名とブランド名の並記が無い）。
bonfire-stand-solo	3	mysticridge-solo-takibi	0	none			焚火台 コンパクト ソロ 折りたたみ式 ステンレス ミニ 五徳付き 軽量（Mystic Ridge）	焚火台		2980	-									
bonfire-stand-solo	4	firestand-ultralight	0	amazonAsin	B0CXHNZ8BB	https://www.amazon.co.jp/dp/B0CXHNZ8BB	ファイアスタンド 超軽量 ステンレス製 組立式 折りたたみ式 焚火台 焚き火スタンド 小型 ソロキャンプ	ファイアスタンド		2180	OK	焚き火台 超軽量 軽量 コンパクト ステンレス製 折りたたみ式 焚火台 組立式 ファイアスタンド 焚き火スタンド 小型 キャンプ ソロキャンプ たきび 焚火 焚き火 バーベキュー BBQ コンロ	2383	in_stock(cart) 残り14点 ご注文はお早めに 在庫状況 について	ok	+9%	amazon	2026-09-21T23:33:34Z	campkit-20260921-39	B0CXHNZ8BB は NBS（バイクパーツセンター）名義の汎用 OEM ファイアスタンド 905326・組立時 38.5×26×21cm・400g・ステンレス天板×2＋フレーム＋スピット×2＋灰受け（変種なし）。楽天 hobbyone 4580655833995（ZELDNER 名義）も 収納 23×32×3cm・400g・スピット2本・灰受け・組立式で同一 OEM 品と判断（説明文の構成も同じ）。ブランド名義は違うが無名 OEM の販路差。Amazon 付属品欄に収納袋の記載が無い点だけ楽天と差（楽天は収納袋付き）。¥2,383（カード¥2,180・+9%）。seller Amazon.co.jp
bonfire-stand-solo	5	ladweather-takibidai-a4	0	amazonAsin	B0GRFMG3MV	https://www.amazon.co.jp/dp/B0GRFMG3MV	LAD WEATHER ラドウェザー 焚き火台 軽量767g A4サイズ ステンレス製 受け皿・収納袋つき ソロキャンプ	LAD		1680	OK	[ラドウェザー] 焚き火台 焚火台 軽量 767g A4サイズでコンパクト 受け皿つき 収納袋つき キャンプ キャンプ用品 アウトドア 登山	1980	in_stock(cart) 在庫あり。	ok	+18%	official	2026-09-21T23:33:37Z	campkit-20260921-90	90: seller_type 棚卸し（#56 第2弾・チャンク1）。販売元「LAD WEATHER (ラドウェザー)」／dp ブランド欄 byline=LAD WEATHER(ラドウェザー）・商品情報テーブル ブランド名=LAD WEATHER(ラドウェザー）。経路①成立（英字2トークン完全一致＋かな併記）。official 据え置き。
bonfire-tripod	1	civillife-tripod-alu	0	none			Civil Life トライポッド 焚き火三脚 アルミ製 シルバー	Civil		1480	-									
bonfire-tripod	2	campingmoon-ms105	0	amazonAsin	B07VK428JN	https://www.amazon.co.jp/dp/B07VK428JN	キャンピングムーン トライポッド L MS-105 ブラック（最大耐重量15kg・4段折り・収納ケース付）	キャンピングムーン	MS-105	2980	OK	キャンピングムーン(CAMPING MOON) トライポッド L 焚き火三脚 最大耐重量15KG 収納ケース付き 4段折り MS-105	2980	in_stock(cart) 在庫あり。	ok	0%	amazon	2026-09-21T23:33:41Z	campkit-20260921-39	キャンピングムーン トライポッド L MS-105・「ブラック（MS-105-BK）」変種（B07VK428JN・parent B07WD99R4W／ブロンズ B07H6ZM6LT）・耐重量15kg・4段折り・収納ケース付。カード「MS-105 ブラック（最大耐重量15kg・4段折り・収納ケース付）」と一致。¥2,980=カード
bonfire-tripod	3	fukulife-tripod-25kg	0	none			トライポッド ファイヤースタンド 耐荷重25kg（7段階高さ調節・収納袋付き）	トライポッド		4290	-									
bonfire-tripod	4	goodsland-tripod-black	0	amazonAsin	B07ZPY7JWD	https://www.amazon.co.jp/dp/B07ZPY7JWD	GoodsLand トライポッド 焚き火三脚 ブラック（コンパクトスタンド）	GoodsLand		1580	OK	GoodsLand トライポッド 焚き火三脚 ブラック 黒 コンパクト スタンド アウトドア ソロ キャンプ 用品 GD-TRIPOD	1680	in_stock(cart) 在庫あり。 在庫状況 について	ok	+6%	official	2026-09-21T23:33:45Z	campkit-20260921-39	GoodsLand トライポッド GD-TRIPOD ブラック・アルミ合金（変種なし）。楽天 auc-carover/gd-tripod（商品番号 GD-TRIPOD）と型番一致。カード「ブラック（コンパクトスタンド）」と一致。¥1,680（カード¥1,580・+6%）。seller Goods Land（グッズランド）＝ブランド直営
bonfire-tripod	5	patri-tripod-handy	0	amazonAsin	B099RT69Z1	https://www.amazon.co.jp/dp/B099RT69Z1	トライポッド ハンディ バーベキューコンロ（三脚・吊り下げ式）	トライポッド		1580	OK	kaitou トライポッド ハンディ バーベキューコンロ トライアングル 三脚 吊り下げ ファイアスタンド 焚き火 料理 アウトドア キャンプ 並行輸入品] [並行輸入品]	1600	in_stock(cart) 在庫あり。 在庫状況 について	ok	+1%	official	2026-09-23T10:05:58Z	campkit-20260921-80	80: dp メーカー型番 KT-ad137 が楽天の商品コード ad137（patri/ad137）と一致（条件1）。title も楽天の商品名と語順まで一致（トライポッド ハンディ バーベキューコンロ トライアングル 三脚 吊り下げ）。価格 +1%。Kaitou=株式会社海東のブランド直販。[並行輸入品]表記あり
camp-air-pump	1	flextail-tiny-pump-x	0	amazonAsin	B08FB9L61L	https://www.amazon.co.jp/dp/B08FB9L61L	FLEXTAIL タイニーポンプX ランタン付き	FLEXTAIL		3980	OK	FLEXTAILGEAR TINY PUMP 携帯式エアーポンプ 1300mAh 電池 13.5ワット USB充電式 最軽量ポンプ 3.5Kpa 空気入れ 空気抜く プール用ブイ 浮き輪 真空袋	4690	in_stock(cart) 在庫あり。 在庫状況 について	ok	+18%	official	2026-09-23T13:15:19Z	campkit-20260921-83	83 §B-1: 採用。dp の <title> が『FLEXTAILGEAR TINY PUMP X 携帯式エアーポンプ …（グレー）』で、feature に『TINY PUMP X 携帯式エアーポンプはテントライト付きの電動ポンプです』『底部にLEDライトが付きのため、テントライト、懐中電灯、LEDランタン、キャンプランタンなどとして利用可能』とあり、カード name『タイニーポンプX ランタン付き』の X＋ランタンの2点を直接満たす。親 B08CZ4M39V の変種一覧4件[ホワイト/ブルー/ダックグレー/グレー+ライト]のうち『グレー + ライト』が本 ASIN＝ランタン付き仕様(楽天モデル軸の『タイニーポンプX(ランタン付き)』に対応。既定SKU はランタンなし)。dp ブランド欄『FLEXTAILGEAR』・出荷元/販売元『FLEXTAILGEAR-JP』で §0-7 ①成立(ブランド表示形＋国名コード)→official。buybox=cart 在庫あり。gap +18%。カードは色を名指ししないので着地色グレーは 51 により mismatch に当たらない。auto unverifiable を人手 ok に確定。経路=/s 0回(77 の保存 k13 を流用)＋/dp 2回。
camp-air-pump	2	fielddoor-air-pump	0	none			FIELDOOR USB充電 携帯エアーポンプ 超小型 1400mAh ホワイト	FIELDOOR		2970	-									
camp-air-pump	3	waq-high-power-air-pump	0	amazonAsin	B0D9N7BPFZ	https://www.amazon.co.jp/dp/B0D9N7BPFZ	WAQ High Power Air Pump WAQ-HPA1 TAN(タン)	WAQ	WAQ-HPA1	4980	OK	WAQ High Power Air Pump 電動ポンプ エアポンプ 電動 空気入れ アウトドア マット エアマット 圧縮袋 浮き輪 空気抜き LEDランタン USB 小型 大容量バッテリー 充電式 6種類のノズル付き	4980	in_stock(cart) 在庫あり。	ok	0%	official	2026-09-21T23:33:49Z	campkit-20260921-39	WAQ High Power Air Pump・「TAN（タン）」変種（B0D9N7BPFZ・parent B0HFJS9CJP／BLACK B0FDPXYYNK・OLIVE B0D9N9231T）・品番 waq-hpa1・4.5kPa・6種ノズル。カード「WAQ-HPA1 TAN(タン)」と一致。¥4,980=カード。seller WAQ(ワック)
